,Fiscal Year,LEA Name,LEA Entity ID,School Name,School Entity ID,PS,KG,1,2,3,4,5,6,7,8,9,10,11,12,Total
1811,2018,Tucson Unified District,4403,John E White Elementary School,5731,*,113,100,98,112,127,119,*,*,*,*,*,*,*,671
1812,2018,Tucson Unified District,4403,Laura N. Banks Elementary,80038,13,54,45,52,54,70,52,*,*,*,*,*,*,*,340
1813,2018,Tucson Unified District,4403,Lineweaver Elementary School,5695,*,67,90,94,94,114,84,*,*,*,*,*,*,*,543
1814,2018,Tucson Unified District,4403,Lynn Urquides,5697,15,82,86,70,80,81,89,*,*,*,*,*,*,*,503
1815,2018,Tucson Unified District,4403,Magee Middle School,5741,*,*,*,*,*,*,*,179,182,223,*,*,*,*,584
1816,2018,Tucson Unified District,4403,Maldonado Amelia Elementary School,5699,*,41,45,42,39,53,54,*,*,*,*,*,*,*,280
1817,2018,Tucson Unified District,4403,Mansfeld Middle School,5742,*,*,*,*,*,*,*,330,294,328,*,*,*,*,952
1818,2018,Tucson Unified District,4403,Manzo Elementary School,5700,13,59,44,45,53,55,50,*,*,*,*,*,*,*,319
1819,2018,Tucson Unified District,4403,Marshall Elementary School,5701,13,48,45,37,37,49,52,*,*,*,*,*,*,*,281
1820,2018,Tucson Unified District,4403,Mary Meredith K-12 School,6269,*,*,*,*,*,*,*,*,*,*,*,*,*,*,41
1821,2018,Tucson Unified District,4403,McCorkle PK-8,91202,12,82,95,98,102,95,108,114,109,131,*,*,*,*,946
1822,2018,Tucson Unified District,4403,Miles-Exploratory Learning Center,5703,25,28,34,33,29,31,31,36,33,31,*,*,*,*,311
1823,2018,Tucson Unified District,4403,Miller Elementary School,5704,11,74,82,82,95,99,94,*,*,*,*,*,*,*,537
1824,2018,Tucson Unified District,4403,Mission View Elementary School,5705,*,40,25,33,38,23,28,*,*,*,*,*,*,*,191
1825,2018,Tucson Unified District,4403,Morgan Maxwell School,92239,*,33,49,49,56,47,63,45,65,46,*,*,*,*,453
1826,2018,Tucson Unified District,4403,Myers-Ganoung Elementary School,5706,35,62,62,46,55,73,65,*,*,*,*,*,*,*,398
1827,2018,Tucson Unified District,4403,Ochoa Elementary School,5707,*,23,31,35,35,30,26,*,*,*,*,*,*,*,185
1828,2018,Tucson Unified District,4403,Palo Verde High Magnet School,5758,*,*,*,*,*,*,*,*,*,*,221,299,374,198,1092
1829,2018,Tucson Unified District,4403,Pistor Middle School,5745,*,*,*,*,*,*,*,266,288,287,*,*,*,*,841
1830,2018,Tucson Unified District,4403,Project More High School,6264,*,*,*,*,*,*,*,*,*,*,*,*,*,63,72
1831,2018,Tucson Unified District,4403,Pueblo Gardens Elementary,5708,*,36,40,43,35,47,51,42,37,31,*,*,*,*,367
1832,2018,Tucson Unified District,4403,Pueblo High Magnet School,5759,*,*,*,*,*,*,*,*,*,*,441,455,394,374,1664
1833,2018,Tucson Unified District,4403,Pueblo High School,5759,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1834,2018,Tucson Unified District,4403,Raul Grijalva Elementary School,5683,*,83,76,106,94,116,102,*,*,*,*,*,*,*,582
1835,2018,Tucson Unified District,4403,Rincon High School,5760,*,*,*,*,*,*,*,*,*,*,296,265,236,219,1016
1836,2018,Tucson Unified District,4403,Roberts Naylor,5744,*,36,41,32,49,41,54,104,111,78,*,*,*,*,546
1837,2018,Tucson Unified District,4403,Robins Elementary School,5712,*,37,65,60,69,62,72,41,39,45,*,*,*,*,490
1838,2018,Tucson Unified District,4403,Robison Elementary School,5713,*,43,36,44,55,52,72,*,*,*,*,*,*,*,302
1839,2018,Tucson Unified District,4403,Roskruge Bilingual Magnet Middle School,5755,*,40,43,42,35,52,55,123,119,145,*,*,*,*,654
1840,2018,Tucson Unified District,4403,Sabino High School,5761,*,*,*,*,*,*,*,*,*,*,192,235,217,213,857
1841,2018,Tucson Unified District,4403,Safford Engineering/Technology Magnet Middle School,5746,*,25,22,26,42,51,52,136,127,153,*,*,*,*,634
1842,2018,Tucson Unified District,4403,Safford K-8 School,5746,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1843,2018,Tucson Unified District,4403,Sahuaro High School,5762,*,*,*,*,*,*,*,*,*,*,513,447,404,327,1691
1844,2018,Tucson Unified District,4403,Sam Hughes Elementary,5689,*,55,72,51,55,54,68,*,*,*,*,*,*,*,355
1845,2018,Tucson Unified District,4403,Santa Rita High School,5763,*,*,*,*,*,*,*,*,*,*,119,76,33,72,300
1846,2018,Tucson Unified District,4403,Secrist Middle School,5747,*,*,*,*,*,*,*,143,110,128,*,*,*,*,381
1847,2018,Tucson Unified District,4403,Soleng Tom Elementary School,5721,*,67,67,80,70,59,71,*,*,*,*,*,*,*,415
1848,2018,Tucson Unified District,4403,TUSD - Distance Learning Program,85924,*,*,*,*,*,*,*,*,*,16,12,15,28,161,245
1849,2018,Tucson Unified District,4403,Teenage Parent Program - TAPP,6272,*,*,*,*,*,*,*,*,*,*,*,19,12,33,68
1850,2018,Tucson Unified District,4403,Tolson Elementary School,5724,13,45,54,50,42,62,62,*,*,*,*,*,*,*,328
1851,2018,Tucson Unified District,4403,Tucson Magnet High School,5764,*,*,*,*,*,*,*,*,*,*,866,746,692,702,3006
1852,2018,Tucson Unified District,4403,Tully Elementary Accelerated Magnet School,5725,20,50,46,71,51,61,61,*,*,*,*,*,*,*,360
1853,2018,Tucson Unified District,4403,University High School,5766,*,*,*,*,*,*,*,*,*,*,302,267,271,260,1100
1854,2018,Tucson Unified District,4403,Utterback Middle School,5749,*,*,*,*,*,*,*,122,131,138,*,*,*,*,391
1855,2018,Tucson Unified District,4403,Valencia Middle School,5751,*,*,*,*,*,*,*,317,298,281,*,*,*,*,896
1856,2018,Tucson Unified District,4403,Van Buskirk Elementary School,5726,12,33,40,38,46,52,55,*,*,*,*,*,*,*,276
1857,2018,Tucson Unified District,4403,Vesey Elementary School,5728,*,80,101,124,125,113,135,*,*,*,*,*,*,*,680
1858,2018,Tucson Unified District,4403,W Arthur Sewell Elementary School,5719,*,52,49,51,59,41,48,*,*,*,*,*,*,*,300
1859,2018,Tucson Unified District,4403,W V Whitmore Elementary School,5732,*,48,59,45,50,53,62,*,*,*,*,*,*,*,325
1860,2018,Tucson Unified District,4403,Wheeler Elementary School,5730,19,78,80,62,93,74,92,*,*,*,*,*,*,*,498
1861,2018,Tucson Youth Development/ACE Charter High School,4422,Alternative Computerized Education (ACE) Charter High School,5861,*,*,*,*,*,*,*,*,*,*,*,15,20,305,346
1862,2018,Tucson Youth Development/ACE Charter High School,4422,Youth Works Charter High School,90286,*,*,*,*,*,*,*,*,*,*,18,14,15,39,86
1863,2018,"Twenty First Century Charter School, Inc. Bennett Academy",4310,Bennett Academy,5475,*,*,*,*,*,32,30,44,48,25,*,*,*,*,179
1864,2018,"Twenty First Century Charter School, Inc. Bennett Academy",4310,Bennett Academy - Venture Site,81200,*,39,28,30,22,*,*,*,*,*,*,*,*,*,119
1865,2018,Union Elementary District,4277,Dos Rios Elementary,89592,*,62,69,78,90,89,73,92,88,80,*,*,*,*,721
1866,2018,Union Elementary District,4277,Hurley Ranch Elementary,87523,*,*,*,*,162,145,134,146,118,109,*,*,*,*,814
1867,2018,Union Elementary District,4277,Union Elementary School,5359,13,102,123,118,*,*,*,*,*,*,*,*,*,*,356
1868,2018,Vail Unified District,4413,Acacia Elementary School,91168,*,106,108,102,98,118,111,*,*,*,*,*,*,*,643
1869,2018,Vail Unified District,4413,Andrada Polytechnic High School,91292,*,*,*,*,*,*,*,*,*,*,253,258,137,135,783
1870,2018,Vail Unified District,4413,Cienega High School,79721,*,*,*,*,*,*,*,*,*,*,524,386,515,454,1879
1871,2018,Vail Unified District,4413,Civano Charter School,78835,*,13,11,12,11,12,13,*,11,12,*,*,*,*,105
1872,2018,Vail Unified District,4413,Copper Ridge Elementary,93000,*,64,62,59,60,64,55,*,*,*,*,*,*,*,364
1873,2018,Vail Unified District,4413,Corona Foothills Middle School,87470,*,*,*,*,*,*,*,175,155,147,*,*,*,*,477
1874,2018,Vail Unified District,4413,Cottonwood Elementary School,79719,*,87,98,79,88,114,92,*,*,*,*,*,*,*,558
1875,2018,Vail Unified District,4413,Desert Sky Middle School,79720,*,*,*,*,*,*,*,240,224,273,*,*,*,*,737
1876,2018,Vail Unified District,4413,Desert Willow Elementary School,5851,*,108,138,132,136,149,150,*,*,*,*,*,*,*,813
1877,2018,Vail Unified District,4413,Empire High School,87875,*,*,*,*,*,*,*,*,*,*,192,189,155,170,706
1878,2018,Vail Unified District,4413,Esmond Station School,92376,*,57,65,56,77,70,75,74,56,75,*,*,*,*,605
1879,2018,Vail Unified District,4413,Mesquite Elementary School,91169,*,106,108,104,115,121,92,*,*,*,*,*,*,*,646
1880,2018,Vail Unified District,4413,Ocotillo Ridge Elementary,89575,133,63,75,91,108,103,123,*,*,*,*,*,*,*,696
1881,2018,Vail Unified District,4413,Old Vail Middle School,5850,*,*,*,*,*,*,*,246,224,251,*,*,*,*,721
1882,2018,Vail Unified District,4413,Pantano High School,84665,*,*,*,*,*,*,*,*,*,*,*,*,30,79,109
1883,2018,Vail Unified District,4413,Rincon Vista Middle School,90156,*,*,*,*,*,*,*,204,215,216,*,*,*,*,635
1884,2018,Vail Unified District,4413,Senita Valley Elementary School,89749,*,94,103,121,116,119,138,*,*,*,*,*,*,*,691
1885,2018,Vail Unified District,4413,Sycamore Elementary School,80871,*,94,105,99,101,118,128,*,*,*,*,*,*,*,645
1886,2018,Vail Unified District,4413,Vail Academy & High School,10855,*,21,21,24,25,27,27,47,53,51,41,46,38,31,452
1887,2018,Vail Unified District,4413,Vail Digital Learning Program,90845,*,*,*,*,*,*,*,28,22,32,*,18,14,18,149
1888,2018,Vail Unified School District,4413,Acacia Elementary School,91168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1889,2018,Vail Unified School District,4413,Cienega High School,79721,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1890,2018,Vail Unified School District,4413,Copper Ridge Elementary,93000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1891,2018,Vail Unified School District,4413,Cottonwood Elementary School,79719,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1892,2018,Vail Unified School District,4413,Desert Sky Middle School,79720,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1893,2018,Vail Unified School District,4413,Desert Willow Elementary School,5851,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1894,2018,Vail Unified School District,4413,Empire High School,87875,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1895,2018,Vail Unified School District,4413,Esmond Station School,92376,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1896,2018,Vail Unified School District,4413,Mesquite Elementary School,91169,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1897,2018,Vail Unified School District,4413,Ocotillo Ridge Elementary,89575,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1898,2018,Vail Unified School District,4413,Old Vail Middle School,5850,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1899,2018,Vail Unified School District,4413,Rincon Vista Middle School,90156,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1900,2018,Vail Unified School District,4413,Senita Valley Elementary School,89749,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1901,2018,Vail Unified School District,4413,Vail Academy & High School,10855,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1902,2018,Valentine Elementary District,4380,Valentine Elementary School,5591,*,15,12,*,15,*,*,*,13,*,*,*,*,*,98
1903,2018,Valley Union High School District,4190,Valley Union High School,4800,*,*,*,*,*,*,*,*,*,*,33,31,20,27,111
1904,2018,"Valley of the Sun Waldorf Education Association, dba Desert Marigold School",79957,Desert Marigold School,79958,*,36,32,32,32,32,27,28,28,21,20,20,15,13,336
1905,2018,"Vector School District, Inc.",90317,Vector Prep and Arts Academy,90318,*,43,28,28,18,27,28,25,*,*,*,*,*,*,197
1906,2018,Veritas Preparatory Academy,80992,Great Hearts Academies - Veritas Prep,80994,*,*,*,*,*,*,*,120,122,112,106,85,93,74,712
1907,2018,Vernon Elementary District,4162,Vernon Elementary School,4744,*,13,11,*,13,12,13,14,*,*,*,*,*,*,100
1908,2018,Victory Collegiate Academy Corporation,92985,Victory Collegiate Academy,829726,*,49,20,34,30,27,18,25,*,*,*,*,*,*,203
1909,2018,"Victory High School, Inc.",4358,Victory High School - Campus,78822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,32
1910,2018,Villa Montessori Charter School,4339,Villa Montessori - Phoenix Campus,5513,*,61,58,54,56,55,55,53,54,42,*,*,*,*,488
1911,2018,"Vision Charter School, Inc.",4430,Vision Charter School,5871,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20
1912,2018,Vista Charter School,79907,Midtown High School,80385,*,*,*,*,*,*,*,*,*,*,*,*,*,11,23
1913,2018,"Vista College Preparatory, Inc.",91948,Vista College Prep - Maryvale,551692,*,21,14,*,*,*,*,*,*,*,*,*,*,*,41
1914,2018,"Vista College Preparatory, Inc.",91948,Vista College Preparatory,92177,*,57,56,63,43,41,41,*,*,*,*,*,*,*,301
1915,2018,Washington Elementary School District,4260,Abraham Lincoln Traditional School,5274,*,71,78,72,76,58,85,59,54,55,*,*,*,*,608
1916,2018,Washington Elementary School District,4260,Acacia Elementary School,5244,*,116,114,116,133,135,122,132,*,*,*,*,*,*,868
1917,2018,Washington Elementary School District,4260,Alta Vista Elementary School,5245,*,87,99,103,115,107,109,130,*,*,*,*,*,*,750
1918,2018,Washington Elementary School District,4260,Arroyo Elementary School,5246,*,54,65,50,75,63,80,87,51,45,*,*,*,*,570
1919,2018,Washington Elementary School District,4260,Cactus Wren Elementary School,5247,*,56,72,67,71,82,73,83,*,*,*,*,*,*,504
1920,2018,Washington Elementary School District,4260,Chaparral Elementary School,5248,29,73,73,66,66,84,75,72,*,*,*,*,*,*,538
1921,2018,Washington Elementary School District,4260,Cholla Middle School,5249,*,*,*,*,*,*,*,*,349,379,*,*,*,*,728
1922,2018,Washington Elementary School District,4260,Desert Foothills Middle School,5250,*,*,*,*,*,*,*,*,325,347,*,*,*,*,672
1923,2018,Washington Elementary School District,4260,Desert View Elementary School,5251,28,63,50,63,64,62,64,*,*,*,*,*,*,*,394
1924,2018,Washington Elementary School District,4260,Ironwood Elementary School,5252,13,68,70,51,69,61,84,80,*,*,*,*,*,*,496
1925,2018,Washington Elementary School District,4260,John Jacobs Elementary School,5253,*,61,86,87,87,93,81,81,*,*,*,*,*,*,576
1926,2018,Washington Elementary School District,4260,Lakeview Elementary School,5254,*,78,53,84,77,82,81,78,*,*,*,*,*,*,533
1927,2018,Washington Elementary School District,4260,Lookout Mountain School,5255,18,125,130,126,157,127,137,149,*,*,*,*,*,*,969
1928,2018,Washington Elementary School District,4260,Manzanita Elementary School,5256,11,94,97,79,87,107,127,106,*,*,*,*,*,*,708
1929,2018,Washington Elementary School District,4260,Maryland Elementary School,5257,*,95,83,95,108,85,100,78,91,88,*,*,*,*,827
1930,2018,Washington Elementary School District,4260,Moon Mountain School,5258,*,87,107,90,89,96,101,88,*,*,*,*,*,*,666
1931,2018,Washington Elementary School District,4260,Mountain Sky Middle School,5259,*,*,*,*,*,*,*,*,357,390,*,*,*,*,747
1932,2018,Washington Elementary School District,4260,Mountain View Elementary School,5260,25,150,164,149,137,184,170,142,134,133,*,*,*,*,1388
1933,2018,Washington Elementary School District,4260,Ocotillo School,5261,*,83,94,107,110,108,120,102,*,*,*,*,*,*,724
1934,2018,Washington Elementary School District,4260,Orangewood School,5262,*,92,101,88,114,110,115,127,113,110,*,*,*,*,970
1935,2018,Washington Elementary School District,4260,Palo Verde Middle School,5263,13,*,*,*,*,*,*,*,482,474,*,*,*,*,969
1936,2018,Washington Elementary School District,4260,Richard E Miller School,5264,*,86,90,81,104,96,80,*,*,*,*,*,*,*,537
1937,2018,Washington Elementary School District,4260,Roadrunner Elementary School,5265,*,102,103,108,126,117,119,109,*,*,*,*,*,*,786
1938,2018,Washington Elementary School District,4260,Royal Palm Middle School,5266,*,*,*,*,*,*,*,218,231,241,*,*,*,*,695
1939,2018,Washington Elementary School District,4260,Sahuaro School,5267,11,83,64,85,81,82,93,72,*,*,*,*,*,*,571
1940,2018,Washington Elementary School District,4260,Shaw Butte School,5268,*,131,147,112,143,143,138,85,*,*,*,*,*,*,909
1941,2018,Washington Elementary School District,4260,Sunburst School,5269,*,94,88,77,93,95,102,92,*,*,*,*,*,*,641
1942,2018,Washington Elementary School District,4260,Sunnyslope Elementary School,5271,*,67,81,76,76,92,95,96,90,81,*,*,*,*,754
1943,2018,Washington Elementary School District,4260,Sunset School,5272,23,81,75,75,78,97,76,88,*,*,*,*,*,*,593
1944,2018,Washington Elementary School District,4260,Sweetwater School,5270,*,40,53,63,48,76,59,60,61,65,*,*,*,*,525
1945,2018,Washington Elementary School District,4260,Tumbleweed Elementary School,5273,*,54,65,60,72,68,74,62,*,*,*,*,*,*,462
1946,2018,Washington Elementary School District,4260,Washington Elementary School,5275,14,132,127,140,116,137,127,106,*,*,*,*,*,*,899
1947,2018,Wellton Elementary District,4504,Wellton Elementary School,6182,13,27,21,23,31,13,22,24,20,21,*,*,*,*,215
1948,2018,Wenden Elementary District,4512,Wenden Elementary School,6200,*,*,11,*,12,*,11,11,*,*,*,*,*,*,92
1949,2018,"West Gilbert Charter Elementary School, Inc.",79497,Imagine West Gilbert Elementary,79508,*,44,47,43,37,41,44,*,*,*,*,*,*,*,256
1950,2018,"West Gilbert Charter Middle School, Inc.",79990,Imagine West Gilbert Middle,79991,*,*,*,*,*,*,*,32,17,24,*,*,*,*,73
1951,2018,"West Valley Arts and Technology Academy, Inc.",90036,Riverbend Prep,90037,*,45,45,40,39,48,35,43,23,22,*,*,*,*,340
1952,2018,"Western School of Science and Technology, Inc.",91937,Western School of Science and Technology,92619,*,*,*,*,*,*,*,*,122,106,119,97,40,43,527
1953,2018,Whiteriver Unified District,4394,Alchesay High School,5637,*,*,*,*,*,*,*,*,*,*,137,134,96,151,518
1954,2018,Whiteriver Unified District,4394,Canyon Day Junior High School,5635,*,*,*,*,*,*,*,157,133,112,*,*,*,*,402
1955,2018,Whiteriver Unified District,4394,Cradleboard School,5636,*,40,54,49,45,56,40,*,*,*,*,*,*,*,284
1956,2018,Whiteriver Unified District,4394,Seven Mile School,79698,*,80,84,97,82,90,83,*,*,*,*,*,*,*,516
1957,2018,Whiteriver Unified District,4394,Whiteriver Elementary,5633,16,71,72,66,72,110,80,*,*,*,*,*,*,*,487
1958,2018,Wickenburg Unified District,4236,Festival Foothills Elementary School,89676,11,19,25,24,14,22,24,37,33,18,*,*,*,*,227
1959,2018,Wickenburg Unified District,4236,Hassayampa Elementary School,6001,*,45,52,41,76,65,80,*,*,*,*,*,*,*,368
1960,2018,Wickenburg Unified District,4236,Vulture Peak Middle School,4986,*,*,*,*,*,*,*,73,90,85,*,*,*,*,248
1961,2018,Wickenburg Unified District,4236,Wickenburg High School,4987,*,*,*,*,*,*,*,*,*,*,144,149,125,132,550
1962,2018,Wickenburg Unified District,4236,Wickenburg Virtual Academy,91264,*,*,*,*,*,*,*,*,*,*,*,*,14,24,51
1963,2018,Willcox Unified District,4170,Willcox Elementary School,4755,*,77,71,70,72,92,*,*,*,*,*,*,*,*,392
1964,2018,Willcox Unified District,4170,Willcox High School,4757,*,*,*,*,*,*,*,*,*,*,113,97,80,73,363
1965,2018,Willcox Unified District,4170,Willcox Middle School,4756,*,*,*,*,*,*,74,73,97,72,*,*,*,*,316
1966,2018,Williams Unified District,4193,Williams Elementary/Middle School,4822,25,36,41,40,52,50,53,54,53,51,*,*,*,*,455
1967,2018,Williams Unified District,4193,Williams High School,4823,*,*,*,*,*,*,*,*,*,*,63,63,49,70,245
1968,2018,Wilson Elementary District,4261,Wilson Elementary School,5276,*,*,*,*,*,150,131,133,125,120,*,*,*,*,659
1969,2018,Wilson Elementary District,4261,Wilson Primary School,5277,52,135,122,127,109,*,*,*,*,*,*,*,*,*,545
1970,2018,Window Rock Unified District,4154,Tsehootsooi Dine Bi'Olta,85882,*,29,26,25,24,15,13,12,*,*,*,*,*,*,144
1971,2018,Window Rock Unified District,4154,Tsehootsooi Intermediate Learning Center,4714,*,*,*,*,*,114,132,153,*,*,*,*,*,*,399
1972,2018,Window Rock Unified District,4154,Tsehootsooi Middle School,4716,*,*,*,*,*,*,*,*,189,163,*,*,*,*,352
1973,2018,Window Rock Unified District,4154,Tsehootsooi Primary Learning Center,4715,*,105,116,98,109,*,*,*,*,*,*,*,*,*,428
1974,2018,Window Rock Unified District,4154,Window Rock High School,4717,*,*,*,*,*,*,*,*,*,*,144,149,135,156,584
1975,2018,Winslow Unified District,4387,Bonnie Brennan School,5600,16,112,*,*,136,179,*,*,*,*,*,*,*,*,443
1976,2018,Winslow Unified District,4387,Jefferson Elementary School,5601,*,*,173,133,*,*,*,*,*,*,*,*,*,*,309
1977,2018,Winslow Unified District,4387,Washington School,5602,*,*,*,*,*,*,149,151,*,*,*,*,*,*,304
1978,2018,Winslow Unified District,4387,Winslow High School,5604,*,*,*,*,*,*,*,*,*,*,153,193,138,117,601
1979,2018,Winslow Unified District,4387,Winslow Junior High School,5603,*,*,*,*,*,*,*,*,169,163,*,*,*,*,332
1980,2018,Yarnell Elementary District,4485,Yarnell Elementary School,6121,*,*,*,*,*,*,*,*,*,*,*,*,*,*,46
1981,2018,Yavapai Accommodation School District,79379,Aspire  High School,91815,*,*,*,*,*,*,*,*,*,*,*,*,16,12,42
1982,2018,Yavapai Accommodation School District,79379,Yavapai County High School,79380,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20
1983,2018,Young Elementary District,4213,Young Elementary School,4874,*,*,*,*,*,*,*,*,*,*,*,*,*,*,28
1984,2018,Young Elementary District,4213,Young High School,4875,*,*,*,*,*,*,*,*,*,*,*,*,*,*,13
1985,2018,Young Scholars Academy Charter School Corp.,4385,Young Scholars Academy,5599,*,49,49,47,45,47,46,47,33,35,*,*,*,*,398
1986,2018,Yucca Elementary District,4377,Yucca Elementary School,5582,*,*,*,*,*,*,*,*,*,*,*,*,*,*,30
1987,2018,Yuma Elementary District,4499,Alice Byrne Elementary School,6147,*,60,47,56,56,66,60,*,*,*,*,*,*,*,345
1988,2018,Yuma Elementary District,4499,C W Mcgraw Elementary School,6149,*,76,99,79,81,99,92,*,*,*,*,*,*,*,526
